Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time
192.168.10.12-192.168.10.50-45860-139-6,192.168.10.12,45860,192.168.10.50,139,6,2017-07-04 12:18:45.579707,53,2,2,0,8,0,0,0.0,0.0,4,4,4.0,0.0,150943.3962264151,75471.69811320755,17.666666666666668,24.542480178933285,46,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,2,0,0,0,0,64,64,37735.84905660377,37735.84905660377,0,4,2.0,2.309401076758503,5.333333333333333,0,0,0,2,4,0,0,0,1.0,2.0,0.0,4.0,0,0,0,0,0,0,0,0,0,2,0,302,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,600094231
192.168.10.3-192.168.10.1-62000-53-17,192.168.10.3,62000,192.168.10.1,53,17,2017-07-04 12:18:45.605245,23430,1,1,42,123,42,42,42.0,0.0,123,123,123.0,0.0,7042.2535211267605,85.36064874093043,23430.0,0.0,23430,23430,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.680324370465215,42.680324370465215,42,123,82.5,57.27564927611035,3280.5,0,0,0,0,0,0,0,0,1.0,82.5,42.0,123.0,0,0,0,0,0,0,0,21,0,61,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61924-53-17,192.168.10.3,61924,192.168.10.1,53,17,2017-07-04 12:18:45.658076,23461,1,1,71,139,71,71,71.0,0.0,139,139,139.0,0.0,8951.025105494225,85.24785814756405,23461.0,0.0,23461,23461,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.62392907378202,42.62392907378202,71,139,105.0,48.08326112068523,2312.0,0,0,0,0,0,0,0,0,1.0,105.0,71.0,139.0,0,0,0,0,0,0,0,35,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62249-53-17,192.168.10.3,62249,192.168.10.1,53,17,2017-07-04 12:18:45.755385,23496,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,4851.889683350358,85.12087163772557,23496.0,0.0,23496,23496,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.56043581886279,42.56043581886279,49,65,57.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,57.0,49.0,65.0,0,0,0,0,0,0,0,24,0,32,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60231-53-17,192.168.10.3,60231,192.168.10.1,53,17,2017-07-04 12:18:45.759836,48021,1,1,55,120,55,55,55.0,0.0,120,120,120.0,0.0,3644.238978780117,41.64844547177277,48021.0,0.0,48021,48021,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.824222735886384,20.824222735886384,55,120,87.5,45.96194077712559,2112.5,0,0,0,0,0,0,0,0,1.0,87.5,55.0,120.0,0,0,0,0,0,0,0,27,0,60,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.14-192.168.10.3-55710-53-17,192.168.10.14,55710,192.168.10.3,53,17,2017-07-04 12:18:45.814099,3895825,6,6,204,570,34,34,34.0,0.0,95,95,95.0,0.0,198.6742217630412,3.080220492450251,354165.9090909091,636974.6159348038,1901371,1,1092505,218501.0,438725.3566543652,1000043,3,901949,180389.8,403295.09902328346,901826,1,0,0,0,0,0,0,48,48,1.5401102462251255,1.5401102462251255,34,95,64.5,31.856211039892703,1014.818181818182,0,0,0,0,0,0,0,0,1.0,64.5,34.0,95.0,136,4,1470,570,6,631,0,17,0,47,0,0,5,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60393-53-17,192.168.10.3,60393,192.168.10.1,53,17,2017-07-04 12:18:45.951973,23317,1,1,61,122,61,61,61.0,0.0,122,122,122.0,0.0,7848.350988549127,85.77432774370631,23317.0,0.0,23317,23317,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.887163871853154,42.887163871853154,61,122,91.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,91.5,61.0,122.0,0,0,0,0,0,0,0,30,0,61,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62437-53-17,192.168.10.3,62437,192.168.10.1,53,17,2017-07-04 12:18:46.112769,101678722,2,2,94,204,48,46,47.0,1.4142135623730951,126,78,102.0,33.94112549695428,2.930800015366047,0.0393395975216919,33892907.33333333,58625270.86948768,101587537,30752,101647970,101647970.0,0.0,101647970,101647970,101618289,101618289.0,0.0,101618289,101618289,0,0,0,0,0,0,16,16,0.0196697987608459,0.0196697987608459,46,126,74.5,37.32291521304304,1392.9999999999998,0,0,0,0,0,0,0,0,1.0,74.5,47.0,102.0,0,0,0,0,0,0,0,23,0,51,0,0,1,8,60433.0,0.0,60433,60433,101587537.0,0.0,101587537,101587537,-1,-1,0
192.168.10.3-192.168.10.1-61742-53-17,192.168.10.3,61742,192.168.10.1,53,17,2017-07-04 12:18:46.124412,102611314,2,2,109,321,61,48,54.5,9.192388155425116,209,112,160.5,68.58935777509511,4.190571031962421,0.0389820561112783,34203771.33333333,58903407.18798705,102219299,30552,102580762,102580762.0,0.0,102580762,102580762,102249851,102249851.0,0.0,102249851,102249851,0,0,0,0,0,0,16,16,0.0194910280556391,0.0194910280556391,48,209,107.5,73.08670649760234,5341.666666666667,0,0,0,0,0,0,0,0,1.0,107.5,54.5,160.5,0,0,0,0,0,0,0,27,0,80,0,0,1,8,361463.0,0.0,361463,361463,102219299.0,0.0,102219299,102219299,-1,-1,0
192.168.10.3-192.168.10.1-60444-53-17,192.168.10.3,60444,192.168.10.1,53,17,2017-07-04 12:18:46.382533,101917360,2,2,90,182,55,35,45.0,14.142135623730953,115,67,91.0,33.94112549695428,2.6688289414090005,0.0392474844324853,33972453.33333333,58821014.385847546,101893109,561,101916799,101916799.0,0.0,101916799,101916799,101893670,101893670.0,0.0,101893670,101893670,0,0,0,0,0,0,16,16,0.0196237422162426,0.0196237422162426,35,115,68.0,34.0,1156.0000000000002,0,0,0,0,0,0,0,0,1.0,68.0,45.0,91.0,0,0,0,0,0,0,0,22,0,45,0,0,1,8,23690.0,0.0,23690,23690,101893109.0,0.0,101893109,101893109,-1,-1,0
192.168.10.3-192.168.10.1-60988-53-17,192.168.10.3,60988,192.168.10.1,53,17,2017-07-04 12:18:46.775212,95840,1,1,44,93,44,44,44.0,0.0,93,93,93.0,0.0,1429.4657762938232,20.868113522537563,95840.0,0.0,95840,95840,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.43405676126878,10.43405676126878,44,93,68.5,34.64823227814083,1200.5,0,0,0,0,0,0,0,0,1.0,68.5,44.0,93.0,0,0,0,0,0,0,0,22,0,46,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60257-53-17,192.168.10.3,60257,192.168.10.1,53,17,2017-07-04 12:18:47.443367,47300,1,1,48,128,48,48,48.0,0.0,128,128,128.0,0.0,3720.9302325581393,42.28329809725158,47300.0,0.0,47300,47300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.14164904862579,21.14164904862579,48,128,88.0,56.56854249492381,3200.0,0,0,0,0,0,0,0,0,1.0,88.0,48.0,128.0,0,0,0,0,0,0,0,24,0,64,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62333-53-17,192.168.10.3,62333,192.168.10.1,53,17,2017-07-04 12:18:49.997562,70753,1,1,50,100,50,50,50.0,0.0,100,100,100.0,0.0,2120.0514465817705,28.26735262109027,70753.0,0.0,70753,70753,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.133676310545136,14.133676310545136,50,100,75.0,35.35533905932738,1250.0,0,0,0,0,0,0,0,0,1.0,75.0,50.0,100.0,0,0,0,0,0,0,0,25,0,50,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62170-53-17,192.168.10.3,62170,192.168.10.1,53,17,2017-07-04 12:18:50.001515,97501885,2,2,92,212,47,45,46.0,1.4142135623730951,149,63,106.0,60.81118318204309,3.1178884387722348,0.041024847878582,32500628.333333336,56193506.92315593,97387294,31136,97470749,97470749.0,0.0,97470749,97470749,97418430,97418430.0,0.0,97418430,97418430,0,0,0,0,0,0,16,16,0.020512423939291,0.020512423939291,45,149,76.0,49.32882862316247,2433.333333333333,0,0,0,0,0,0,0,0,1.0,76.0,46.0,106.0,0,0,0,0,0,0,0,23,0,53,0,0,1,8,83455.0,0.0,83455,83455,97387294.0,0.0,97387294,97387294,-1,-1,0
192.168.10.51-192.168.10.3-59914-53-17,192.168.10.51,59914,192.168.10.3,53,17,2017-07-04 12:18:50.009954,47475,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,3201.6850974196946,84.2548709847288,15825.0,27364.68037452657,47423,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,42.1274354923644,42.1274354923644,30,46,38.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,38.0,30.0,46.0,0,0,0,0,0,0,0,15,0,23,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61401-53-17,192.168.10.3,61401,192.168.10.1,53,17,2017-07-04 12:18:50.012752,77514,1,1,39,71,39,39,39.0,0.0,71,71,71.0,0.0,1419.0984854348892,25.801790644270717,77514.0,0.0,77514,77514,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,12.900895322135357,12.900895322135357,39,71,55.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,55.0,39.0,71.0,0,0,0,0,0,0,0,19,0,35,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60214-53-17,192.168.10.3,60214,192.168.10.1,53,17,2017-07-04 12:18:50.260007,48872,1,1,55,118,55,55,55.0,0.0,118,118,118.0,0.0,3539.859224095597,40.92322802422655,48872.0,0.0,48872,48872,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.46161401211328,20.46161401211328,55,118,86.5,44.54772721475249,1984.5,0,0,0,0,0,0,0,0,1.0,86.5,55.0,118.0,0,0,0,0,0,0,0,27,0,59,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62124-53-17,192.168.10.3,62124,192.168.10.1,53,17,2017-07-04 12:18:50.898759,23861,1,1,66,98,66,66,66.0,0.0,98,98,98.0,0.0,6873.140270734672,83.81878378944721,23861.0,0.0,23861,23861,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,41.909391894723605,41.909391894723605,66,98,82.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,82.0,66.0,98.0,0,0,0,0,0,0,0,33,0,49,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61033-53-17,192.168.10.3,61033,192.168.10.1,53,17,2017-07-04 12:18:50.905508,5695312,2,2,111,303,61,50,55.5,7.7781745930520225,159,144,151.5,10.606601717798211,72.69136440637492,0.7023320232499992,1898437.3333333333,3048924.6913192747,5418178,71403,5489581,5489581.0,0.0,5489581,5489581,5623909,5623909.0,0.0,5623909,5623909,0,0,0,0,0,0,16,16,0.3511660116249996,0.3511660116249996,50,159,103.5,55.94342380178985,3129.6666666666665,0,0,0,0,0,0,0,0,1.0,103.5,55.5,151.5,0,0,0,0,0,0,0,27,0,75,0,0,1,8,71403.0,0.0,71403,71403,5418178.0,0.0,5418178,5418178,-1,-1,0
192.168.10.3-192.168.10.1-62387-53-17,192.168.10.3,62387,192.168.10.1,53,17,2017-07-04 12:18:50.911416,24147,1,1,42,234,42,42,42.0,0.0,234,234,234.0,0.0,11429.991303267489,82.82602393672093,24147.0,0.0,24147,24147,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,41.41301196836047,41.41301196836047,42,234,138.0,135.7645019878171,18432.0,0,0,0,0,0,0,0,0,1.0,138.0,42.0,234.0,0,0,0,0,0,0,0,21,0,117,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60788-53-17,192.168.10.3,60788,192.168.10.1,53,17,2017-07-04 12:18:50.955283,47850,1,1,66,82,66,66,66.0,0.0,82,82,82.0,0.0,3092.9989550679206,41.79728317659352,47850.0,0.0,47850,47850,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.89864158829676,20.89864158829676,66,82,74.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,74.0,66.0,82.0,0,0,0,0,0,0,0,33,0,41,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60123-53-17,192.168.10.3,60123,192.168.10.1,53,17,2017-07-04 12:18:52.987467,77925,1,1,54,254,54,54,54.0,0.0,254,254,254.0,0.0,3952.518447224896,25.665704202759063,77925.0,0.0,77925,77925,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,12.832852101379531,12.832852101379531,54,254,154.0,141.4213562373095,20000.0,0,0,0,0,0,0,0,0,1.0,154.0,54.0,254.0,0,0,0,0,0,0,0,27,0,127,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62461-53-17,192.168.10.3,62461,192.168.10.1,53,17,2017-07-04 12:18:52.987533,127050,1,1,54,191,54,54,54.0,0.0,191,191,191.0,0.0,1928.374655647383,15.741833923652106,127050.0,0.0,127050,127050,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,7.870916961826053,7.870916961826053,54,191,122.5,96.873629022557,9384.5,0,0,0,0,0,0,0,0,1.0,122.5,54.0,191.0,0,0,0,0,0,0,0,27,0,95,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62452-53-17,192.168.10.3,62452,192.168.10.1,53,17,2017-07-04 12:18:53.114838,530,1,1,49,114,49,49,49.0,0.0,114,114,114.0,0.0,307547.1698113208,3773.5849056603774,530.0,0.0,530,530,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1886.7924528301887,1886.7924528301887,49,114,81.5,45.96194077712559,2112.5,0,0,0,0,0,0,0,0,1.0,81.5,49.0,114.0,0,0,0,0,0,0,0,24,0,57,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60317-53-17,192.168.10.3,60317,192.168.10.1,53,17,2017-07-04 12:18:53.242013,41899611,2,2,96,272,58,38,48.0,14.142135623730953,186,86,136.0,70.71067811865476,8.782897769623684,0.0954662801046052,13966537.0,23990396.618660912,41668190,61436,41729626,41729626.0,0.0,41729626,41729626,41838175,41838175.0,0.0,41838175,41838175,0,0,0,0,0,0,16,16,0.0477331400523026,0.0477331400523026,38,186,92.0,65.68612232935254,4314.666666666667,0,0,0,0,0,0,0,0,1.0,92.0,48.0,136.0,0,0,0,0,0,0,0,24,0,68,0,0,1,8,61436.0,0.0,61436,61436,41668190.0,0.0,41668190,41668190,-1,-1,0
192.168.10.3-192.168.10.1-60848-53-17,192.168.10.3,60848,192.168.10.1,53,17,2017-07-04 12:18:53.244591,60759,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,2106.6837834724074,32.916934116756366,60759.0,0.0,60759,60759,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.458467058378183,16.458467058378183,56,72,64.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,64.0,56.0,72.0,0,0,0,0,0,0,0,28,0,36,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62451-53-17,192.168.10.3,62451,192.168.10.1,53,17,2017-07-04 12:18:53.244644,101618547,2,2,138,337,82,56,69.0,18.384776310850235,210,127,168.5,58.68986283848344,4.6743435526587485,0.039362893075021,33872849.0,58599830.33243091,101538104,32201,101586346,101586346.0,0.0,101586346,101586346,101570305,101570305.0,0.0,101570305,101570305,0,0,0,0,0,0,16,16,0.0196814465375105,0.0196814465375105,56,210,118.75,67.53455905435874,4560.916666666667,0,0,0,0,0,0,0,0,1.0,118.75,69.0,168.5,0,0,0,0,0,0,0,34,0,84,0,0,1,8,48242.0,0.0,48242,48242,101538104.0,0.0,101538104,101538104,-1,-1,0
192.168.10.3-192.168.10.1-61521-53-17,192.168.10.3,61521,192.168.10.1,53,17,2017-07-04 12:18:53.245871,23419,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,4440.838635296127,85.40074298646398,23419.0,0.0,23419,23419,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.70037149323199,42.70037149323199,44,60,52.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,52.0,44.0,60.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61659-53-17,192.168.10.3,61659,192.168.10.1,53,17,2017-07-04 12:18:54.038104,89146,1,1,48,101,48,48,48.0,0.0,101,101,101.0,0.0,1671.4154308662194,22.43510645458013,89146.0,0.0,89146,89146,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,11.217553227290065,11.217553227290065,48,101,74.5,37.476659402887016,1404.5,0,0,0,0,0,0,0,0,1.0,74.5,48.0,101.0,0,0,0,0,0,0,0,24,0,50,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60379-53-17,192.168.10.3,60379,192.168.10.1,53,17,2017-07-04 12:18:54.054147,3179967,2,2,93,260,52,41,46.5,7.7781745930520225,143,117,130.0,18.384776310850235,111.0074412721893,1.257874688636706,1059989.0,1740914.1726308623,3069223,452,3179515,3179515.0,0.0,3179515,3179515,3069675,3069675.0,0.0,3069675,3069675,0,0,0,0,0,0,16,16,0.628937344318353,0.628937344318353,41,143,88.25,49.56729432465188,2456.9166666666665,0,0,0,0,0,0,0,0,1.0,88.25,46.5,130.0,0,0,0,0,0,0,0,23,0,65,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60238-53-17,192.168.10.3,60238,192.168.10.1,53,17,2017-07-04 12:18:54.165862,60546,1,1,64,96,64,64,64.0,0.0,96,96,96.0,0.0,2642.618835265748,33.03273544082185,60546.0,0.0,60546,60546,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.516367720410926,16.516367720410926,64,96,80.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,80.0,64.0,96.0,0,0,0,0,0,0,0,32,0,48,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62095-53-17,192.168.10.3,62095,192.168.10.1,53,17,2017-07-04 12:18:54.174650,60136,1,1,51,111,51,51,51.0,0.0,111,111,111.0,0.0,2693.89384062791,33.25794864972728,60136.0,0.0,60136,60136,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.62897432486364,16.62897432486364,51,111,81.0,42.42640687119285,1800.0,0,0,0,0,0,0,0,0,1.0,81.0,51.0,111.0,0,0,0,0,0,0,0,25,0,55,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61380-53-17,192.168.10.3,61380,192.168.10.1,53,17,2017-07-04 12:18:54.177688,80638,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,1364.1211339566953,24.80220243557628,80638.0,0.0,80638,80638,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,12.40110121778814,12.40110121778814,47,63,55.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,55.0,47.0,63.0,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60606-53-17,192.168.10.3,60606,192.168.10.1,53,17,2017-07-04 12:18:54.180874,23569,1,1,66,122,66,66,66.0,0.0,122,122,122.0,0.0,7976.579405150834,84.85722771437057,23569.0,0.0,23569,23569,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.42861385718528,42.42861385718528,66,122,94.0,39.59797974644666,1568.0,0,0,0,0,0,0,0,0,1.0,94.0,66.0,122.0,0,0,0,0,0,0,0,33,0,61,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62322-53-17,192.168.10.3,62322,192.168.10.1,53,17,2017-07-04 12:18:54.186966,42842721,2,2,99,186,56,43,49.5,9.192388155425116,105,81,93.0,16.97056274847714,6.652238544792708,0.0933647515058625,14280907.0,24533669.15674484,42609631,486,42610117,42610117.0,0.0,42610117,42610117,42842235,42842235.0,0.0,42842235,42842235,0,0,0,0,0,0,16,16,0.0466823757529312,0.0466823757529312,43,105,71.25,27.47574688096152,754.9166666666666,0,0,0,0,0,0,0,0,1.0,71.25,49.5,93.0,0,0,0,0,0,0,0,24,0,46,0,0,1,8,486.0,0.0,486,486,42609631.0,0.0,42609631,42609631,-1,-1,0
192.168.10.3-192.168.10.1-60522-53-17,192.168.10.3,60522,192.168.10.1,53,17,2017-07-04 12:18:54.191433,23740,1,1,45,110,45,45,45.0,0.0,110,110,110.0,0.0,6529.064869418702,84.24599831508003,23740.0,0.0,23740,23740,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.122999157540015,42.122999157540015,45,110,77.5,45.96194077712559,2112.5,0,0,0,0,0,0,0,0,1.0,77.5,45.0,110.0,0,0,0,0,0,0,0,22,0,55,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60419-53-17,192.168.10.3,60419,192.168.10.1,53,17,2017-07-04 12:18:54.193102,108469544,2,2,99,199,52,47,49.5,3.5355339059327378,120,79,99.5,28.991378028648448,2.747314951374738,0.0368767107567078,36156514.66666667,62571900.04557896,108408313,557,108408870,108408870.0,0.0,108408870,108408870,108468987,108468987.0,0.0,108468987,108468987,0,0,0,0,0,0,16,16,0.0184383553783539,0.0184383553783539,47,120,74.5,33.43152205130163,1117.6666666666667,0,0,0,0,0,0,0,0,1.0,74.5,49.5,99.5,0,0,0,0,0,0,0,24,0,49,0,0,1,8,557.0,0.0,557,557,108408313.0,0.0,108408313,108408313,-1,-1,0
192.168.10.3-192.168.10.1-60671-53-17,192.168.10.3,60671,192.168.10.1,53,17,2017-07-04 12:18:54.195602,69816,1,1,56,164,56,56,56.0,0.0,164,164,164.0,0.0,3151.140139796036,28.64672854360032,69816.0,0.0,69816,69816,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.32336427180016,14.32336427180016,56,164,110.0,76.36753236814714,5832.0,0,0,0,0,0,0,0,0,1.0,110.0,56.0,164.0,0,0,0,0,0,0,0,28,0,82,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61740-53-17,192.168.10.3,61740,192.168.10.1,53,17,2017-07-04 12:18:54.195655,71728,1,1,56,182,56,56,56.0,0.0,182,182,182.0,0.0,3318.090564354227,27.88311398616997,71728.0,0.0,71728,71728,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,13.941556993084989,13.941556993084989,56,182,119.0,89.09545442950498,7938.0,0,0,0,0,0,0,0,0,1.0,119.0,56.0,182.0,0,0,0,0,0,0,0,28,0,91,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60851-53-17,192.168.10.3,60851,192.168.10.1,53,17,2017-07-04 12:18:54.199590,23410,1,1,41,122,41,41,41.0,0.0,122,122,122.0,0.0,6962.836394703119,85.43357539513029,23410.0,0.0,23410,23410,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.716787697565145,42.716787697565145,41,122,81.5,57.27564927611035,3280.5,0,0,0,0,0,0,0,0,1.0,81.5,41.0,122.0,0,0,0,0,0,0,0,20,0,61,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62214-53-17,192.168.10.3,62214,192.168.10.1,53,17,2017-07-04 12:18:54.207231,93892664,2,2,112,192,56,56,56.0,0.0,120,72,96.0,33.94112549695428,3.2377396385302264,0.0426018373490819,31297554.666666664,53982946.78959367,93631620,48252,93679872,93679872.0,0.0,93679872,93679872,93844412,93844412.0,0.0,93844412,93844412,0,0,0,0,0,0,16,16,0.0213009186745409,0.0213009186745409,56,120,76.0,30.28751117760146,917.3333333333334,0,0,0,0,0,0,0,0,1.0,76.0,56.0,96.0,0,0,0,0,0,0,0,28,0,48,0,0,1,8,48252.0,0.0,48252,48252,93631620.0,0.0,93631620,93631620,-1,-1,0
